image_path,question,answer
Dehya/09136207.jpg,Which figure is this?,Fans have loved Dehya for years.
Dehya/09136585.jpg,The image contains which character?,The design of this character is unmistakably Dehya.
Dehya/09136923.jpg,Who is this anime/game legend?,Look closely—Dehya is present in this image.
Dehya/09137258.jpg,Which anime/game character is in this image?,Dehya is known for their unique style.
Dehya/09137601.jpg,Can you name this character?,The costume makes it obvious—this is Dehya.
Dehya/09137956.jpg,You’ve seen this face before. Who is it?,"One of the most famous names, Dehya, appears here."
Dehya/09138284.jpg,Who is this warrior?,The world of fiction wouldn’t be the same without Dehya.
Dehya/09138615.jpg,Who is this fighter?,This image clearly features Dehya in action.
Dehya/09138935.jpg,This character is from which series?,You’d immediately associate this image with Dehya.
Dehya/09139262.jpg,Who is this iconic figure?,Can you name a more legendary figure than Dehya?
Dehya/09139611.jpg,This character is quite popular. Can you name them?,It’s not difficult to see that this is Dehya.
Dehya/09139975.jpg,Name this character.,The design of this character is unmistakably Dehya.
Dehya/09140469.jpg,Who is this iconic figure?,"A strong presence in the story, Dehya, is unforgettable."
Dehya/09140916.jpg,What’s the identity of this anime character?,A fantastic representation of Dehya in this frame.
Dehya/09141476.jpg,This is a mystery. Can you solve it?,Have you figured it out? The answer is Dehya.
Dehya/09142053.jpg,What is this character called?,I can tell that this must be Dehya.
Dehya/09142466.jpg,Tell me the identity of this character.,The story wouldn’t be the same without Dehya.
Dehya/09142945.jpg,Can you recognize this character?,"If you've watched the series, you'd instantly know Dehya."
Dehya/09143318.jpg,Which character is shown?,"A widely loved character, Dehya, appears in this shot."
Dehya/09143715.jpg,Is this character familiar? Name them.,Dehya is the character shown in this image.
Dehya/09144085.jpg,Who is the antagonist in this image?,Think carefully. You’ve seen Dehya before.
Dehya/09144432.jpg,Guess the character.,Think carefully. You’ve seen Dehya before.
Dehya/09144798.jpg,Any idea who this might be?,It would be surprising if someone didn’t know Dehya.
Dehya/09145172.jpg,What’s the name of this hero?,I can tell that this must be Dehya.
Dehya/09145609.jpg,What’s the legendary name of this character?,"For many, Dehya is an all-time favorite."
Dehya/09146125.jpg,Any idea who this might be?,Even casual viewers would know Dehya.
Dehya/09146815.jpg,Tell me the name of this character.,Dehya has one of the most memorable faces.
Dehya/09147420.jpg,What’s the title of this character?,"A key player in the story, Dehya, appears here."
Dehya/09147928.jpg,Which hero/villain is depicted here?,Many people look up to Dehya as a character.
Dehya/09148508.jpg,Which fictional character is this?,Can you believe how iconic Dehya is?
Dehya/09149048.jpg,Tell me the alias of this character.,It’s hard to mistake Dehya for anyone else.
Dehya/09149561.jpg,Which franchise features this character?,This character stands out—it’s Dehya.
Dehya/09149942.jpg,What’s the identity of this anime character?,"This character, Dehya, is well-known in their universe."
Dehya/09150504.jpg,Can you recognize this character?,"A legendary figure in the fandom, Dehya is iconic."
Dehya/09150985.jpg,This character wields a powerful weapon. Name them.,"This character, Dehya, is well-known in their universe."
Dehya/09151392.jpg,Who is the protagonist shown here?,Dehya is a name that every fan would know.
Dehya/09151822.jpg,This character wields a powerful weapon. Name them.,There’s no mistaking the look of Dehya.
Dehya/09152193.jpg,Guess the character.,"If there’s one name to remember, it’s Dehya."
Dehya/09152525.jpg,Tell me the name of this character.,Dehya is remembered for their amazing story.
Dehya/09152885.jpg,Try guessing the name of this hero.,"Could this be Dehya? Yes, absolutely."
Dehya/09153261.jpg,Which franchise features this character?,Dehya always stands out with their presence.
Dehya/09153628.jpg,This image features a well-known character. Who is it?,Most fans would immediately say this is Dehya.
Dehya/09154035.jpg,Who is this warrior?,Even casual viewers would know Dehya.
Dehya/09154419.jpg,This character plays an important role. What’s their name?,One of the most famous fictional names—Dehya.
Dehya/09154908.jpg,Who do you see in this image?,"A well-established figure in the story, Dehya."
Dehya/09155308.jpg,This is a legendary character. Who are they?,Dehya has been a fan favorite for years now.
Dehya/09155675.jpg,Which franchise features this character?,This image clearly features Dehya in action.
Dehya/09156198.jpg,Which fantasy character is shown here?,I can tell that this must be Dehya.
Dehya/09156562.jpg,What’s the name of this villain?,The scene in question highlights none other than Dehya.
Diluc/09157066.jpg,Tell me the name of this character.,Fans will instantly know this is Diluc.
Diluc/09157406.jpg,What’s the title of this character?,"A striking character, Diluc, is in the spotlight here."
Diluc/09157736.jpg,This is an image of which character?,"A symbol of their universe, Diluc, is seen here."
Diluc/09158164.jpg,Which character is shown?,Who else could this be but Diluc?
Diluc/09158519.jpg,Try guessing the name of this hero.,"In this scene, we are looking at Diluc."
Diluc/09158846.jpg,This character plays an important role. What’s their name?,"A defining character in the story, Diluc, is featured here."
Diluc/09159138.jpg,What’s the full name of this character?,This frame features the beloved Diluc.
Diluc/09159477.jpg,This is an image of which character?,"In this scene, we are looking at Diluc."
Diluc/09159880.jpg,Who does this image represent?,Diluc is a major part of their storyline.
Diluc/09160340.jpg,What’s the legendary name of this character?,"If you’ve seen the show, you must know Diluc."
Diluc/09160754.jpg,What is this character called?,Look at the details—this must be Diluc.
Diluc/09161256.jpg,Can you identify this person from just the image?,A fantastic representation of Diluc in this frame.
Diluc/09161767.jpg,Which hero/villain is depicted here?,The scene in question highlights none other than Diluc.
Diluc/09162190.jpg,Who is the protagonist shown here?,"This famous character, Diluc, is instantly recognizable."
Diluc/09162581.jpg,Try to name this character.,"The expression here is classic Diluc, no doubt."
Diluc/09162969.jpg,This character is from which series?,Diluc is a name heard all over the fandom.
Diluc/09163360.jpg,Who is this anime/game legend?,The story wouldn’t be the same without Diluc.
Diluc/09163740.jpg,Which animated figure is this?,"Without a doubt, Diluc is recognized everywhere."
Diluc/09164249.jpg,Who is this iconic figure?,Everyone in the fandom recognizes Diluc.
Diluc/09164771.jpg,This is an image of which character?,The scene in question highlights none other than Diluc.
Diluc/09165434.jpg,Which famous figure is shown here?,Diluc is known for their unique style.
Diluc/09166004.jpg,Tell me the alias of this character.,There’s no mistaking the look of Diluc.
Diluc/09166532.jpg,What character is this?,Characters like Diluc leave a lasting impression.
Diluc/09166933.jpg,Try to name this character.,"You might already be thinking of Diluc, and you’d be right."
Diluc/09167423.jpg,Who is portrayed in this image?,Can you name a more legendary figure than Diluc?
Diluc/09167947.jpg,Who is the antagonist in this image?,Look at the details—this must be Diluc.
Diluc/09168437.jpg,Which animated figure is this?,There’s no mistaking the look of Diluc.
Diluc/09168926.jpg,This image features a well-known character. Who is it?,"In this series, Diluc plays a huge role."
Diluc/09169351.jpg,What’s the nickname of this figure?,Diluc has made quite an impact on fans.
Diluc/09169847.jpg,This image features a well-known character. Who is it?,Look closely—Diluc is present in this image.
Diluc/09170363.jpg,Can you identify this person from just the image?,This is a well-documented moment of Diluc.
Diluc/09170809.jpg,The image contains which character?,Diluc is a major part of their storyline.
Diluc/09171337.jpg,What’s this character’s background story?,Diluc always stands out with their presence.
Diluc/09171815.jpg,What is the name of the character in this picture?,This character stands out—it’s Diluc.
Diluc/09172242.jpg,Which legendary warrior is this?,Diluc is central to the plot and well-known.
Diluc/09172644.jpg,You’ve seen this face before. Who is it?,Can you name a more legendary figure than Diluc?
Diluc/09173006.jpg,This is a mystery. Can you solve it?,This moment is a classic one for Diluc.
Diluc/09173393.jpg,Which figure is this?,Most fans would immediately say this is Diluc.
Diluc/09173871.jpg,Tell me the name of this character.,"In this scene, we are looking at Diluc."
Diluc/09174358.jpg,Can you identify this person from just the image?,Diluc is a major part of their storyline.
Diluc/09174932.jpg,Which famous character do you see?,You probably guessed it right—it’s Diluc.
Diluc/09175486.jpg,Who is the antagonist in this image?,Look at the details—this must be Diluc.
Diluc/09176324.jpg,Any idea who this might be?,A memorable moment featuring Diluc.
Diluc/09176909.jpg,Who is the champion in this artwork?,"If you’ve seen the show, you must know Diluc."
Diluc/09177422.jpg,Can you name this character?,"If you've watched the series, you'd instantly know Diluc."
Diluc/09177835.jpg,This character wields a powerful weapon. Name them.,A fantastic representation of Diluc in this frame.
Diluc/09178303.jpg,What’s the title of this character?,This is none other than the incredible Diluc.
Diluc/09178749.jpg,Who does this image represent?,Diluc has made quite an impact on fans.
Diluc/09179248.jpg,Can you name this character?,Can you believe how iconic Diluc is?
Diluc/09179696.jpg,Guess the character.,A true fan would instantly say Diluc.
Diluc/09180130.jpg,This is a powerful character. Who is it?,"This character, Diluc, is well-known in their universe."
Diluc/09180623.jpg,A recognizable character. Who is it?,"A widely loved character, Diluc, appears in this shot."
Diluc/09181046.jpg,Which franchise features this character?,How could anyone forget Diluc?
